,CUST_ZIP,fraud_hits,alert_counts,fraud_alert_ratio
2081,91335,0,4,0.0
2082,91335,0,4,0.0
2083,91335,0,4,0.0
2084,91335,0,4,0.0
2085,93065,1,26,0.038461538461538464
2086,93065,1,26,0.038461538461538464
2087,93065,1,26,0.038461538461538464
2088,93065,1,26,0.038461538461538464
2089,93065,1,26,0.038461538461538464
2090,93065,1,26,0.038461538461538464
2091,93065,1,26,0.038461538461538464
2092,93065,1,26,0.038461538461538464
2093,93065,1,26,0.038461538461538464
2094,93065,1,26,0.038461538461538464
2095,93065,1,26,0.038461538461538464
2096,93065,1,26,0.038461538461538464
2097,93065,1,26,0.038461538461538464
2098,93065,1,26,0.038461538461538464
2099,93065,1,26,0.038461538461538464
2100,93065,1,26,0.038461538461538464
2101,93065,1,26,0.038461538461538464
2102,93065,1,26,0.038461538461538464
2103,93065,1,26,0.038461538461538464
2104,93065,1,26,0.038461538461538464
2105,93065,1,26,0.038461538461538464
2106,93065,1,26,0.038461538461538464
2107,93065,1,26,0.038461538461538464
2108,93065,1,26,0.038461538461538464
2109,93065,1,26,0.038461538461538464
2110,93065,1,26,0.038461538461538464
2111,95131,2,8,0.25
2112,95131,2,8,0.25
2113,95131,2,8,0.25
2114,95131,2,8,0.25
2115,95131,2,8,0.25
2116,95131,2,8,0.25
2117,95131,2,8,0.25
2118,95131,2,8,0.25
2119,92782,1,8,0.125
2120,92782,1,8,0.125
2121,92782,1,8,0.125
2122,92782,1,8,0.125
2123,92782,1,8,0.125
2124,92782,1,8,0.125
2125,92782,1,8,0.125
2126,92782,1,8,0.125
2127,95687,4,6,0.6666666666666666
2128,95687,4,6,0.6666666666666666
2129,95687,4,6,0.6666666666666666
2130,95687,4,6,0.6666666666666666
2131,95687,4,6,0.6666666666666666
2132,95687,4,6,0.6666666666666666
2133,91604,2,6,0.3333333333333333
2134,91604,2,6,0.3333333333333333
2135,91604,2,6,0.3333333333333333
2136,91604,2,6,0.3333333333333333
2137,91604,2,6,0.3333333333333333
2138,91604,2,6,0.3333333333333333
2139,92113,2,8,0.25
2140,92113,2,8,0.25
2141,92113,2,8,0.25
2142,92113,2,8,0.25
2143,92113,2,8,0.25
2144,92113,2,8,0.25
2145,92113,2,8,0.25
2146,92113,2,8,0.25
2147,90249,1,6,0.16666666666666666
2148,90249,1,6,0.16666666666666666
2149,90249,1,6,0.16666666666666666
2150,90249,1,6,0.16666666666666666
2151,90249,1,6,0.16666666666666666
2152,90249,1,6,0.16666666666666666
2153,90630,2,4,0.5
2154,90630,2,4,0.5
2155,90630,2,4,0.5
2156,90630,2,4,0.5
2157,93060,2,3,0.6666666666666666
2158,93060,2,3,0.6666666666666666
2159,93060,2,3,0.6666666666666666
2160,92234,3,7,0.42857142857142855
2161,92234,3,7,0.42857142857142855
2162,92234,3,7,0.42857142857142855
2163,92234,3,7,0.42857142857142855
2164,92234,3,7,0.42857142857142855
2165,92234,3,7,0.42857142857142855
2166,92234,3,7,0.42857142857142855
2167,92860,4,5,0.8
2168,92860,4,5,0.8
2169,92860,4,5,0.8
2170,92860,4,5,0.8
2171,92860,4,5,0.8
2172,93705,0,5,0.0
2173,93705,0,5,0.0
2174,93705,0,5,0.0
2175,93705,0,5,0.0
2176,93705,0,5,0.0
2177,90017,0,2,0.0
2178,90017,0,2,0.0
2179,90004,1,22,0.045454545454545456
2180,90004,1,22,0.045454545454545456
2181,90004,1,22,0.045454545454545456
2182,90004,1,22,0.045454545454545456
2183,90004,1,22,0.045454545454545456
2184,90004,1,22,0.045454545454545456
2185,90004,1,22,0.045454545454545456
2186,90004,1,22,0.045454545454545456
2187,90004,1,22,0.045454545454545456
2188,90004,1,22,0.045454545454545456
2189,90004,1,22,0.045454545454545456
2190,90004,1,22,0.045454545454545456
2191,90004,1,22,0.045454545454545456
2192,90004,1,22,0.045454545454545456
2193,90004,1,22,0.045454545454545456
2194,90004,1,22,0.045454545454545456
2195,90004,1,22,0.045454545454545456
2196,90004,1,22,0.045454545454545456
2197,90004,1,22,0.045454545454545456
2198,90004,1,22,0.045454545454545456
2199,90004,1,22,0.045454545454545456
2200,90004,1,22,0.045454545454545456
2201,92071,4,9,0.4444444444444444
2202,92071,4,9,0.4444444444444444
2203,92071,4,9,0.4444444444444444
2204,92071,4,9,0.4444444444444444
2205,92071,4,9,0.4444444444444444
2206,92071,4,9,0.4444444444444444
2207,92071,4,9,0.4444444444444444
2208,92071,4,9,0.4444444444444444
2209,92071,4,9,0.4444444444444444
2210,95603,4,18,0.2222222222222222
2211,95603,4,18,0.2222222222222222
2212,95603,4,18,0.2222222222222222
2213,95603,4,18,0.2222222222222222
2214,95603,4,18,0.2222222222222222
2215,95603,4,18,0.2222222222222222
2216,95603,4,18,0.2222222222222222
2217,95603,4,18,0.2222222222222222
2218,95603,4,18,0.2222222222222222
2219,95603,4,18,0.2222222222222222
2220,95603,4,18,0.2222222222222222
2221,95603,4,18,0.2222222222222222
2222,95603,4,18,0.2222222222222222
2223,95603,4,18,0.2222222222222222
2224,95603,4,18,0.2222222222222222
2225,95603,4,18,0.2222222222222222
2226,95603,4,18,0.2222222222222222
2227,95603,4,18,0.2222222222222222
2228,91761,3,20,0.15
2229,91761,3,20,0.15
2230,91761,3,20,0.15
2231,91761,3,20,0.15
2232,91761,3,20,0.15
2233,91761,3,20,0.15
2234,91761,3,20,0.15
2235,91761,3,20,0.15
2236,91761,3,20,0.15
2237,91761,3,20,0.15
2238,91761,3,20,0.15
2239,91761,3,20,0.15
2240,91761,3,20,0.15
2241,91761,3,20,0.15
2242,91761,3,20,0.15
2243,91761,3,20,0.15
2244,91761,3,20,0.15
2245,91761,3,20,0.15
2246,91761,3,20,0.15
2247,91761,3,20,0.15
2248,94709,0,6,0.0
2249,94709,0,6,0.0
2250,94709,0,6,0.0
2251,94709,0,6,0.0
2252,94709,0,6,0.0
2253,94709,0,6,0.0
2254,92392,2,18,0.1111111111111111
2255,92392,2,18,0.1111111111111111
2256,92392,2,18,0.1111111111111111
2257,92392,2,18,0.1111111111111111
2258,92392,2,18,0.1111111111111111
2259,92392,2,18,0.1111111111111111
2260,92392,2,18,0.1111111111111111
2261,92392,2,18,0.1111111111111111
2262,92392,2,18,0.1111111111111111
2263,92392,2,18,0.1111111111111111
2264,92392,2,18,0.1111111111111111
2265,92392,2,18,0.1111111111111111
2266,92392,2,18,0.1111111111111111
2267,92392,2,18,0.1111111111111111
2268,92392,2,18,0.1111111111111111
2269,92392,2,18,0.1111111111111111
2270,92392,2,18,0.1111111111111111
2271,92392,2,18,0.1111111111111111
2272,95833,3,7,0.42857142857142855
2273,95833,3,7,0.42857142857142855
2274,95833,3,7,0.42857142857142855
2275,95833,3,7,0.42857142857142855
2276,95833,3,7,0.42857142857142855
2277,95833,3,7,0.42857142857142855
2278,95833,3,7,0.42857142857142855
2279,93638,1,3,0.3333333333333333
2280,93638,1,3,0.3333333333333333
2281,93638,1,3,0.3333333333333333
2282,95035,5,25,0.2
2283,95035,5,25,0.2
2284,95035,5,25,0.2
2285,95035,5,25,0.2
2286,95035,5,25,0.2
2287,95035,5,25,0.2
2288,95035,5,25,0.2
2289,95035,5,25,0.2
2290,95035,5,25,0.2
2291,95035,5,25,0.2
2292,95035,5,25,0.2
2293,95035,5,25,0.2
2294,95035,5,25,0.2
2295,95035,5,25,0.2
2296,95035,5,25,0.2
2297,95035,5,25,0.2
2298,95035,5,25,0.2
2299,95035,5,25,0.2
2300,95035,5,25,0.2
2301,95035,5,25,0.2
2302,95035,5,25,0.2
2303,95035,5,25,0.2
2304,95035,5,25,0.2
2305,95035,5,25,0.2
2306,95035,5,25,0.2
2307,95824,2,5,0.4
2308,95824,2,5,0.4
2309,95824,2,5,0.4
2310,95824,2,5,0.4
2311,95824,2,5,0.4
2312,92506,1,4,0.25
2313,92506,1,4,0.25
2314,92506,1,4,0.25
2315,92506,1,4,0.25
2316,92651,1,14,0.07142857142857142
2317,92651,1,14,0.07142857142857142
2318,92651,1,14,0.07142857142857142
2319,92651,1,14,0.07142857142857142
2320,92651,1,14,0.07142857142857142
2321,92651,1,14,0.07142857142857142
2322,92651,1,14,0.07142857142857142
2323,92651,1,14,0.07142857142857142
2324,92651,1,14,0.07142857142857142
2325,92651,1,14,0.07142857142857142
2326,92651,1,14,0.07142857142857142
2327,92651,1,14,0.07142857142857142
2328,92651,1,14,0.07142857142857142
2329,92651,1,14,0.07142857142857142
2330,94027,0,2,0.0
2331,94027,0,2,0.0
2332,95330,0,1,0.0
2333,92081,0,4,0.0
2334,92081,0,4,0.0
2335,92081,0,4,0.0
2336,92081,0,4,0.0
2337,94517,0,2,0.0
2338,94517,0,2,0.0
2339,92011,1,6,0.16666666666666666
2340,92011,1,6,0.16666666666666666
2341,92011,1,6,0.16666666666666666
2342,92011,1,6,0.16666666666666666
2343,92011,1,6,0.16666666666666666
2344,92011,1,6,0.16666666666666666
2345,92507,2,4,0.5
2346,92507,2,4,0.5
2347,92507,2,4,0.5
2348,92507,2,4,0.5
2349,92028,0,8,0.0
2350,92028,0,8,0.0
2351,92028,0,8,0.0
2352,92028,0,8,0.0
2353,92028,0,8,0.0
2354,92028,0,8,0.0
2355,92028,0,8,0.0
2356,92028,0,8,0.0
2357,92660,4,19,0.21052631578947367
2358,92660,4,19,0.21052631578947367
2359,92660,4,19,0.21052631578947367
2360,92660,4,19,0.21052631578947367
2361,92660,4,19,0.21052631578947367
2362,92660,4,19,0.21052631578947367
2363,92660,4,19,0.21052631578947367
2364,92660,4,19,0.21052631578947367
2365,92660,4,19,0.21052631578947367
2366,92660,4,19,0.21052631578947367
2367,92660,4,19,0.21052631578947367
2368,92660,4,19,0.21052631578947367
2369,92660,4,19,0.21052631578947367
2370,92660,4,19,0.21052631578947367
2371,92660,4,19,0.21052631578947367
2372,92660,4,19,0.21052631578947367
2373,92660,4,19,0.21052631578947367
2374,92660,4,19,0.21052631578947367
2375,92660,4,19,0.21052631578947367
2376,92676,0,2,0.0
2377,92676,0,2,0.0
2378,94301,0,2,0.0
2379,94301,0,2,0.0
2380,92553,1,2,0.5
2381,92553,1,2,0.5
2382,92203,3,13,0.23076923076923078
2383,92203,3,13,0.23076923076923078
2384,92203,3,13,0.23076923076923078
2385,92203,3,13,0.23076923076923078
2386,92203,3,13,0.23076923076923078
2387,92203,3,13,0.23076923076923078
2388,92203,3,13,0.23076923076923078
2389,92203,3,13,0.23076923076923078
2390,92203,3,13,0.23076923076923078
2391,92203,3,13,0.23076923076923078
2392,92203,3,13,0.23076923076923078
2393,92203,3,13,0.23076923076923078
2394,92203,3,13,0.23076923076923078
2395,92201,1,5,0.2
2396,92201,1,5,0.2
2397,92201,1,5,0.2
2398,92201,1,5,0.2
2399,92201,1,5,0.2
2400,94530,2,2,1.0
2401,94530,2,2,1.0
2402,96146,1,1,1.0
2403,95129,3,5,0.6
2404,95129,3,5,0.6
2405,95129,3,5,0.6
2406,95129,3,5,0.6
2407,95129,3,5,0.6
2408,92683,0,10,0.0
2409,92683,0,10,0.0
2410,92683,0,10,0.0
2411,92683,0,10,0.0
2412,92683,0,10,0.0
2413,92683,0,10,0.0
2414,92683,0,10,0.0
2415,92683,0,10,0.0
2416,92683,0,10,0.0
2417,92683,0,10,0.0
2418,95765,0,2,0.0
2419,95765,0,2,0.0
2420,94609,0,3,0.0
2421,94609,0,3,0.0
2422,94609,0,3,0.0
2423,91732,2,12,0.16666666666666666
2424,91732,2,12,0.16666666666666666
2425,91732,2,12,0.16666666666666666
2426,91732,2,12,0.16666666666666666
2427,91732,2,12,0.16666666666666666
2428,91732,2,12,0.16666666666666666
2429,91732,2,12,0.16666666666666666
2430,91732,2,12,0.16666666666666666
2431,91732,2,12,0.16666666666666666
2432,91732,2,12,0.16666666666666666
2433,91732,2,12,0.16666666666666666
2434,91732,2,12,0.16666666666666666
2435,91606,4,5,0.8
2436,91606,4,5,0.8
2437,91606,4,5,0.8
2438,91606,4,5,0.8
2439,91606,4,5,0.8
2440,91205,0,8,0.0
2441,91205,0,8,0.0
2442,91205,0,8,0.0
2443,91205,0,8,0.0
2444,91205,0,8,0.0
2445,91205,0,8,0.0
2446,91205,0,8,0.0
2447,91205,0,8,0.0
2448,95366,0,1,0.0
2449,94558,5,6,0.8333333333333334
2450,94558,5,6,0.8333333333333334
2451,94558,5,6,0.8333333333333334
2452,94558,5,6,0.8333333333333334
2453,94558,5,6,0.8333333333333334
2454,94558,5,6,0.8333333333333334
2455,94582,1,3,0.3333333333333333
2456,94582,1,3,0.3333333333333333
2457,94582,1,3,0.3333333333333333
2458,95662,2,2,1.0
2459,95662,2,2,1.0
2460,94130,0,2,0.0
2461,94130,0,2,0.0
2462,94930,0,2,0.0
2463,94930,0,2,0.0
2464,92082,1,1,1.0
2465,90723,2,3,0.6666666666666666
2466,90723,2,3,0.6666666666666666
2467,90723,2,3,0.6666666666666666
2468,95610,3,12,0.25
2469,95610,3,12,0.25
2470,95610,3,12,0.25
2471,95610,3,12,0.25
2472,95610,3,12,0.25
2473,95610,3,12,0.25
2474,95610,3,12,0.25
2475,95610,3,12,0.25
2476,95610,3,12,0.25
2477,95610,3,12,0.25
2478,95610,3,12,0.25
2479,95610,3,12,0.25
2480,94561,2,4,0.5
2481,94561,2,4,0.5
2482,94561,2,4,0.5
2483,94561,2,4,0.5
2484,92586,2,7,0.2857142857142857
2485,92586,2,7,0.2857142857142857
2486,92586,2,7,0.2857142857142857
2487,92586,2,7,0.2857142857142857
2488,92586,2,7,0.2857142857142857
2489,92586,2,7,0.2857142857142857
2490,92586,2,7,0.2857142857142857
2491,90740,1,4,0.25
2492,90740,1,4,0.25
2493,90740,1,4,0.25
2494,90740,1,4,0.25
2495,93536,4,11,0.36363636363636365
2496,93536,4,11,0.36363636363636365
2497,93536,4,11,0.36363636363636365
2498,93536,4,11,0.36363636363636365
2499,93536,4,11,0.36363636363636365
2500,93536,4,11,0.36363636363636365
2501,93536,4,11,0.36363636363636365
2502,93536,4,11,0.36363636363636365
2503,93536,4,11,0.36363636363636365
2504,93536,4,11,0.36363636363636365
2505,93536,4,11,0.36363636363636365
2506,90660,1,24,0.041666666666666664
2507,90660,1,24,0.041666666666666664
2508,90660,1,24,0.041666666666666664
2509,90660,1,24,0.041666666666666664
2510,90660,1,24,0.041666666666666664
2511,90660,1,24,0.041666666666666664
2512,90660,1,24,0.041666666666666664
2513,90660,1,24,0.041666666666666664
2514,90660,1,24,0.041666666666666664
2515,90660,1,24,0.041666666666666664
2516,90660,1,24,0.041666666666666664
2517,90660,1,24,0.041666666666666664
2518,90660,1,24,0.041666666666666664
2519,90660,1,24,0.041666666666666664
2520,90660,1,24,0.041666666666666664
2521,90660,1,24,0.041666666666666664
2522,90660,1,24,0.041666666666666664
2523,90660,1,24,0.041666666666666664
2524,90660,1,24,0.041666666666666664
2525,90660,1,24,0.041666666666666664
2526,90660,1,24,0.041666666666666664
2527,90660,1,24,0.041666666666666664
2528,90660,1,24,0.041666666666666664
2529,90660,1,24,0.041666666666666664
2530,94591,1,2,0.5
2531,94591,1,2,0.5
2532,90242,0,2,0.0
2533,90242,0,2,0.0
2534,92604,1,3,0.3333333333333333
2535,92604,1,3,0.3333333333333333
2536,92604,1,3,0.3333333333333333
2537,95204,0,5,0.0
2538,95204,0,5,0.0
2539,95204,0,5,0.0
2540,95204,0,5,0.0
2541,95204,0,5,0.0
2542,92646,2,9,0.2222222222222222
2543,92646,2,9,0.2222222222222222
2544,92646,2,9,0.2222222222222222
2545,92646,2,9,0.2222222222222222
2546,92646,2,9,0.2222222222222222
2547,92646,2,9,0.2222222222222222
2548,92646,2,9,0.2222222222222222
2549,92646,2,9,0.2222222222222222
2550,92646,2,9,0.2222222222222222
2551,95991,1,6,0.16666666666666666
2552,95991,1,6,0.16666666666666666
2553,95991,1,6,0.16666666666666666
2554,95991,1,6,0.16666666666666666
2555,95991,1,6,0.16666666666666666
2556,95991,1,6,0.16666666666666666
2557,94577,0,2,0.0
2558,94577,0,2,0.0
2559,94552,0,3,0.0
2560,94552,0,3,0.0
2561,94552,0,3,0.0
2562,90712,5,7,0.7142857142857143
2563,90712,5,7,0.7142857142857143
2564,90712,5,7,0.7142857142857143
2565,90712,5,7,0.7142857142857143
2566,90712,5,7,0.7142857142857143
2567,90712,5,7,0.7142857142857143
2568,90712,5,7,0.7142857142857143
2569,93030,0,1,0.0
2570,93637,2,3,0.6666666666666666
2571,93637,2,3,0.6666666666666666
2572,93637,2,3,0.6666666666666666
2573,94087,6,8,0.75
2574,94087,6,8,0.75
2575,94087,6,8,0.75
2576,94087,6,8,0.75
2577,94087,6,8,0.75
2578,94087,6,8,0.75
2579,94087,6,8,0.75
2580,94087,6,8,0.75
2581,93710,2,2,1.0
2582,93710,2,2,1.0
2583,94572,3,5,0.6
2584,94572,3,5,0.6
2585,94572,3,5,0.6
2586,94572,3,5,0.6
2587,94572,3,5,0.6
2588,95127,2,2,1.0
2589,95127,2,2,1.0
2590,95350,0,1,0.0
2591,95821,1,2,0.5
2592,95821,1,2,0.5
2593,93657,5,5,1.0
2594,93657,5,5,1.0
2595,93657,5,5,1.0
2596,93657,5,5,1.0
2597,93657,5,5,1.0
2598,90732,0,3,0.0
2599,90732,0,3,0.0
2600,90732,0,3,0.0
2601,94947,0,5,0.0
2602,94947,0,5,0.0
2603,94947,0,5,0.0
2604,94947,0,5,0.0
2605,94947,0,5,0.0
2606,91601,1,2,0.5
2607,91601,1,2,0.5
2608,95066,1,3,0.3333333333333333
2609,95066,1,3,0.3333333333333333
2610,95066,1,3,0.3333333333333333
2611,94705,0,6,0.0
2612,94705,0,6,0.0
2613,94705,0,6,0.0
2614,94705,0,6,0.0
2615,94705,0,6,0.0
2616,94705,0,6,0.0
2617,94611,0,12,0.0
2618,94611,0,12,0.0
2619,94611,0,12,0.0
2620,94611,0,12,0.0
2621,94611,0,12,0.0
2622,94611,0,12,0.0
2623,94611,0,12,0.0
2624,94611,0,12,0.0
2625,94611,0,12,0.0
2626,94611,0,12,0.0
2627,94611,0,12,0.0
2628,94611,0,12,0.0
2629,91911,0,4,0.0
2630,91911,0,4,0.0
2631,91911,0,4,0.0
2632,91911,0,4,0.0
2633,95747,1,6,0.16666666666666666
2634,95747,1,6,0.16666666666666666
2635,95747,1,6,0.16666666666666666
2636,95747,1,6,0.16666666666666666
2637,95747,1,6,0.16666666666666666
2638,95747,1,6,0.16666666666666666
2639,95691,2,5,0.4
2640,95691,2,5,0.4
2641,95691,2,5,0.4
2642,95691,2,5,0.4
2643,95691,2,5,0.4
2644,94109,4,7,0.5714285714285714
2645,94109,4,7,0.5714285714285714
2646,94109,4,7,0.5714285714285714
2647,94109,4,7,0.5714285714285714
2648,94109,4,7,0.5714285714285714
2649,94109,4,7,0.5714285714285714
2650,94109,4,7,0.5714285714285714
2651,90631,1,5,0.2
2652,90631,1,5,0.2
2653,90631,1,5,0.2
2654,90631,1,5,0.2
2655,90631,1,5,0.2
2656,95064,0,3,0.0
2657,95064,0,3,0.0
2658,95064,0,3,0.0
2659,90254,1,5,0.2
2660,90254,1,5,0.2
2661,90254,1,5,0.2
2662,90254,1,5,0.2
2663,90254,1,5,0.2
2664,94040,0,2,0.0
2665,94040,0,2,0.0
2666,95122,3,11,0.2727272727272727
2667,95122,3,11,0.2727272727272727
2668,95122,3,11,0.2727272727272727
2669,95122,3,11,0.2727272727272727
2670,95122,3,11,0.2727272727272727
2671,95122,3,11,0.2727272727272727
2672,95122,3,11,0.2727272727272727
2673,95122,3,11,0.2727272727272727
2674,95122,3,11,0.2727272727272727
2675,95122,3,11,0.2727272727272727
2676,95122,3,11,0.2727272727272727
2677,95624,5,5,1.0
2678,95624,5,5,1.0
2679,95624,5,5,1.0
2680,95624,5,5,1.0
2681,95624,5,5,1.0
2682,92618,0,4,0.0
2683,92618,0,4,0.0
2684,92618,0,4,0.0
2685,92618,0,4,0.0
2686,94610,0,15,0.0
2687,94610,0,15,0.0
2688,94610,0,15,0.0
2689,94610,0,15,0.0
2690,94610,0,15,0.0
2691,94610,0,15,0.0
2692,94610,0,15,0.0
2693,94610,0,15,0.0
2694,94610,0,15,0.0
2695,94610,0,15,0.0
2696,94610,0,15,0.0
2697,94610,0,15,0.0
2698,94610,0,15,0.0
2699,94610,0,15,0.0
2700,94610,0,15,0.0
2701,95959,0,4,0.0
2702,95959,0,4,0.0
2703,95959,0,4,0.0
2704,95959,0,4,0.0
2705,91906,1,1,1.0
2706,90250,2,19,0.10526315789473684
2707,90250,2,19,0.10526315789473684
2708,90250,2,19,0.10526315789473684
2709,90250,2,19,0.10526315789473684
2710,90250,2,19,0.10526315789473684
2711,90250,2,19,0.10526315789473684
2712,90250,2,19,0.10526315789473684
2713,90250,2,19,0.10526315789473684
2714,90250,2,19,0.10526315789473684
2715,90250,2,19,0.10526315789473684
2716,90250,2,19,0.10526315789473684
2717,90250,2,19,0.10526315789473684
2718,90250,2,19,0.10526315789473684
2719,90250,2,19,0.10526315789473684
2720,90250,2,19,0.10526315789473684
2721,90250,2,19,0.10526315789473684
2722,90250,2,19,0.10526315789473684
2723,90250,2,19,0.10526315789473684
2724,90250,2,19,0.10526315789473684
2725,93722,8,8,1.0
2726,93722,8,8,1.0
2727,93722,8,8,1.0
2728,93722,8,8,1.0
2729,93722,8,8,1.0
2730,93722,8,8,1.0
2731,93722,8,8,1.0
2732,93722,8,8,1.0
2733,92227,1,7,0.14285714285714285
2734,92227,1,7,0.14285714285714285
2735,92227,1,7,0.14285714285714285
2736,92227,1,7,0.14285714285714285
2737,92227,1,7,0.14285714285714285
2738,92227,1,7,0.14285714285714285
2739,92227,1,7,0.14285714285714285
2740,92346,0,9,0.0
2741,92346,0,9,0.0
2742,92346,0,9,0.0
2743,92346,0,9,0.0
2744,92346,0,9,0.0
2745,92346,0,9,0.0
2746,92346,0,9,0.0
2747,92346,0,9,0.0
2748,92346,0,9,0.0
2749,90815,1,5,0.2
2750,90815,1,5,0.2
2751,90815,1,5,0.2
2752,90815,1,5,0.2
2753,90815,1,5,0.2
2754,90710,2,7,0.2857142857142857
2755,90710,2,7,0.2857142857142857
2756,90710,2,7,0.2857142857142857
2757,90710,2,7,0.2857142857142857
2758,90710,2,7,0.2857142857142857
2759,90710,2,7,0.2857142857142857
2760,90710,2,7,0.2857142857142857
2761,94563,0,4,0.0
2762,94563,0,4,0.0
2763,94563,0,4,0.0
2764,94563,0,4,0.0
2765,92026,3,8,0.375
2766,92026,3,8,0.375
2767,92026,3,8,0.375
2768,92026,3,8,0.375
2769,92026,3,8,0.375
2770,92026,3,8,0.375
2771,92026,3,8,0.375
2772,92026,3,8,0.375
2773,91750,1,12,0.08333333333333333
2774,91750,1,12,0.08333333333333333
2775,91750,1,12,0.08333333333333333
2776,91750,1,12,0.08333333333333333
2777,91750,1,12,0.08333333333333333
2778,91750,1,12,0.08333333333333333
2779,91750,1,12,0.08333333333333333
2780,91750,1,12,0.08333333333333333
2781,91750,1,12,0.08333333333333333
2782,91750,1,12,0.08333333333333333
2783,91750,1,12,0.08333333333333333
2784,91750,1,12,0.08333333333333333
2785,94545,0,6,0.0
2786,94545,0,6,0.0
2787,94545,0,6,0.0
2788,94545,0,6,0.0
2789,94545,0,6,0.0
2790,94545,0,6,0.0
2791,95682,2,2,1.0
2792,95682,2,2,1.0
2793,92806,4,13,0.3076923076923077
2794,92806,4,13,0.3076923076923077
2795,92806,4,13,0.3076923076923077
2796,92806,4,13,0.3076923076923077
2797,92806,4,13,0.3076923076923077
2798,92806,4,13,0.3076923076923077
2799,92806,4,13,0.3076923076923077
2800,92806,4,13,0.3076923076923077
2801,92806,4,13,0.3076923076923077
2802,92806,4,13,0.3076923076923077
2803,92806,4,13,0.3076923076923077
2804,92806,4,13,0.3076923076923077
2805,92806,4,13,0.3076923076923077
2806,94564,0,1,0.0
2807,91010,0,2,0.0
2808,91010,0,2,0.0
2809,90037,0,5,0.0
2810,90037,0,5,0.0
2811,90037,0,5,0.0
2812,90037,0,5,0.0
2813,90037,0,5,0.0
2814,94619,1,16,0.0625
2815,94619,1,16,0.0625
2816,94619,1,16,0.0625
2817,94619,1,16,0.0625
2818,94619,1,16,0.0625
2819,94619,1,16,0.0625
2820,94619,1,16,0.0625
2821,94619,1,16,0.0625
2822,94619,1,16,0.0625
2823,94619,1,16,0.0625
2824,94619,1,16,0.0625
2825,94619,1,16,0.0625
2826,94619,1,16,0.0625
2827,94619,1,16,0.0625
2828,94619,1,16,0.0625
2829,94619,1,16,0.0625
2830,93041,0,3,0.0
2831,93041,0,3,0.0
2832,93041,0,3,0.0
2833,92532,0,2,0.0
2834,92532,0,2,0.0
2835,93010,1,4,0.25
2836,93010,1,4,0.25
2837,93010,1,4,0.25
2838,93010,1,4,0.25
2839,95116,1,7,0.14285714285714285
2840,95116,1,7,0.14285714285714285
2841,95116,1,7,0.14285714285714285
2842,95116,1,7,0.14285714285714285
2843,95116,1,7,0.14285714285714285
2844,95116,1,7,0.14285714285714285
2845,95116,1,7,0.14285714285714285
2846,94513,3,12,0.25
2847,94513,3,12,0.25
2848,94513,3,12,0.25
2849,94513,3,12,0.25
2850,94513,3,12,0.25
2851,94513,3,12,0.25
2852,94513,3,12,0.25
2853,94513,3,12,0.25
2854,94513,3,12,0.25
2855,94513,3,12,0.25
2856,94513,3,12,0.25
2857,94513,3,12,0.25
2858,90720,1,7,0.14285714285714285
2859,90720,1,7,0.14285714285714285
2860,90720,1,7,0.14285714285714285
2861,90720,1,7,0.14285714285714285
2862,90720,1,7,0.14285714285714285
2863,90720,1,7,0.14285714285714285
2864,90720,1,7,0.14285714285714285
2865,90603,1,4,0.25
2866,90603,1,4,0.25
2867,90603,1,4,0.25
2868,90603,1,4,0.25
2869,93307,0,7,0.0
2870,93307,0,7,0.0
2871,93307,0,7,0.0
2872,93307,0,7,0.0
2873,93307,0,7,0.0
2874,93307,0,7,0.0
2875,93307,0,7,0.0
2876,93013,0,1,0.0
2877,95355,2,8,0.25
2878,95355,2,8,0.25
2879,95355,2,8,0.25
2880,95355,2,8,0.25
2881,95355,2,8,0.25
2882,95355,2,8,0.25
2883,95355,2,8,0.25
2884,95355,2,8,0.25
2885,92024,2,8,0.25
2886,92024,2,8,0.25
2887,92024,2,8,0.25
2888,92024,2,8,0.25
2889,92024,2,8,0.25
2890,92024,2,8,0.25
2891,92024,2,8,0.25
2892,92024,2,8,0.25
2893,92587,1,6,0.16666666666666666
2894,92587,1,6,0.16666666666666666
2895,92587,1,6,0.16666666666666666
2896,92587,1,6,0.16666666666666666
2897,92587,1,6,0.16666666666666666
2898,92587,1,6,0.16666666666666666
2899,94306,0,1,0.0
2900,90059,1,6,0.16666666666666666
2901,90059,1,6,0.16666666666666666
2902,90059,1,6,0.16666666666666666
2903,90059,1,6,0.16666666666666666
2904,90059,1,6,0.16666666666666666
2905,90059,1,6,0.16666666666666666
2906,90745,3,3,1.0
2907,90745,3,3,1.0
2908,90745,3,3,1.0
2909,95065,2,3,0.6666666666666666
2910,95065,2,3,0.6666666666666666
2911,95065,2,3,0.6666666666666666
2912,90605,0,1,0.0
2913,92703,0,3,0.0
2914,92703,0,3,0.0
2915,92703,0,3,0.0
2916,93908,0,1,0.0
2917,93004,7,9,0.7777777777777778
2918,93004,7,9,0.7777777777777778
2919,93004,7,9,0.7777777777777778
2920,93004,7,9,0.7777777777777778
2921,93004,7,9,0.7777777777777778
2922,93004,7,9,0.7777777777777778
2923,93004,7,9,0.7777777777777778
2924,93004,7,9,0.7777777777777778
2925,93004,7,9,0.7777777777777778
2926,92117,1,7,0.14285714285714285
2927,92117,1,7,0.14285714285714285
2928,92117,1,7,0.14285714285714285
2929,92117,1,7,0.14285714285714285
2930,92117,1,7,0.14285714285714285
2931,92117,1,7,0.14285714285714285
